"","region","cause","year","sex","age","mx_m","mx_l","mx_u"
"972","Palestine","conflict","23_24","t",80,0.0430512151807159,0.0334664949469987,0.0557468123150116
"973","West Bank","all","23","f",0,0.0116417305635388,0.0105984496465634,0.0126801475307934
"974","West Bank","all","23","f",1,0.000386162988320705,0.000294945078198645,0.00047314106294366
"975","West Bank","all","23","f",5,0.000125725805408745,7.49451279793248e-05,0.000176656373094123
"976","West Bank","all","23","f",10,0.000135460390196296,8.64714381200287e-05,0.000190237163864063
"977","West Bank","all","23","f",15,0.000142712663219946,8.67064742038469e-05,0.000204379546337639
"978","West Bank","all","23","f",20,0.000297427456528164,0.000208202577675806,0.000389540306619251
"979","West Bank","all","23","f",25,0.00033959528313992,0.00025088304014474,0.000430085211676697
"980","West Bank","all","23","f",30,0.000358904630371882,0.000255943399636757,0.000471895643080271
"981","West Bank","all","23","f",35,0.000623327445302185,0.000470927341732884,0.000791558723338252
"982","West Bank","all","23","f",40,0.000692517288909923,0.000525352195082871,0.000874687884134183
"983","West Bank","all","23","f",45,0.00119055951092493,0.000948433946242798,0.00144326904863035
"984","West Bank","all","23","f",50,0.00230195339762187,0.00192829453787372,0.00267769991509283
"985","West Bank","all","23","f",55,0.00374403564530931,0.0031867109840604,0.00435306663539105
"986","West Bank","all","23","f",60,0.00780704121189589,0.00700500524082452,0.00863868137472706
"987","West Bank","all","23","f",65,0.00912762416602157,0.00803100989848154,0.0102628166326015
"988","West Bank","all","23","f",70,0.028284828268659,0.0258449822464144,0.0307407277820788
"989","West Bank","all","23","f",75,0.0343139958797257,0.0313047037585795,0.0374754258924062
"990","West Bank","all","23","f",80,0.124064707555325,0.117034283819885,0.131080887969416
"991","West Bank","all","23","m",0,0.0137722114176512,0.0126094561085321,0.014828370120964
"992","West Bank","all","23","m",1,0.00052789751786527,0.000426737114185785,0.000640253843887769
"993","West Bank","all","23","m",5,0.000219375785740178,0.00015785516378793,0.000290644757435804
"994","West Bank","all","23","m",10,0.000364041319528513,0.000278629149773093,0.000450833079013732
"995","West Bank","all","23","m",15,0.00120307771845764,0.00105845586024674,0.00135255537506243
"996","West Bank","all","23","m",20,0.00133374167841691,0.00117008858633186,0.00149791749298489
"997","West Bank","all","23","m",25,0.00104719714918602,0.000893957356512281,0.00120748511689066
"998","West Bank","all","23","m",30,0.000905985341243811,0.000756112442208804,0.00107023754687675
"999","West Bank","all","23","m",35,0.000962834670912598,0.000780359202510491,0.0011470004166898
"1000","West Bank","all","23","m",40,0.00147946694477948,0.00123445050097529,0.00175481410228065
"1001","West Bank","all","23","m",45,0.00222811378842291,0.00190106623795578,0.00257062054405315
"1002","West Bank","all","23","m",50,0.00394071635574344,0.00349164198918101,0.00442131942825036
"1003","West Bank","all","23","m",55,0.00689011931651607,0.00622746426455616,0.00755898381425946
"1004","West Bank","all","23","m",60,0.0121591761949413,0.011105162287039,0.0132389576837665
"1005","West Bank","all","23","m",65,0.0180350222839514,0.0164852405683127,0.0195760460675077
"1006","West Bank","all","23","m",70,0.0337396952735227,0.030935682610468,0.0364903594819458
"1007","West Bank","all","23","m",75,0.0354813587204268,0.0322440459501589,0.0389644546640807
"1008","West Bank","all","23","m",80,0.139363342122871,0.130777760561519,0.147610541623893
"1009","West Bank","all","23","t",0,0.0127259664861792,0.0119308572486086,0.0134997921605811
"1010","West Bank","all","23","t",1,0.000458308776151726,0.000389106754551414,0.000531052657258481
"1011","West Bank","all","23","t",5,0.000173704810560357,0.000133097854020265,0.000217009253005338
"1012","West Bank","all","23","t",10,0.00025259181476982,0.000202206692827991,0.000307009064871805
"1013","West Bank","all","23","t",15,0.000683581065460004,0.000606789938162337,0.00076453747794787
"1014","West Bank","all","23","t",20,0.000825375958227652,0.000728316627446142,0.000919905227681542
"1015","West Bank","all","23","t",25,0.00070319672354073,0.00061541935406687,0.000797553363445879
"1016","West Bank","all","23","t",30,0.000640677295759672,0.00054548501374166,0.000736483377841984
"1017","West Bank","all","23","t",35,0.00079520195319099,0.000674769116264153,0.000927389710365708
"1018","West Bank","all","23","t",40,0.00108649218885642,0.000937980653617541,0.00125429445156216
"1019","West Bank","all","23","t",45,0.00171625197344972,0.00150104874842805,0.00192667227434068
"1020","West Bank","all","23","t",50,0.00313782827349992,0.0028436201373178,0.00344600910220731
"1021","West Bank","all","23","t",55,0.00535652301156171,0.00492517966475949,0.00579707309836902
"1022","West Bank","all","23","t",60,0.010029255281974,0.00936674374275319,0.0107220266299944
"1023","West Bank","all","23","t",65,0.0136097300949459,0.0125258393922653,0.0145077525671185
"1024","West Bank","all","23","t",70,0.0309289763912943,0.0290736949368134,0.0327683593630796
"1025","West Bank","all","23","t",75,0.0348340703553031,0.0326232167612154,0.0371981632794985
"1026","West Bank","all","23","t",80,0.130323291525731,0.124716634335184,0.135547676635105
"1027","West Bank","conflict","23","f",0,0,0,0
"1028","West Bank","conflict","23","f",1,0,0,0
"1029","West Bank","conflict","23","f",5,0,0,0
"1030","West Bank","conflict","23","f",10,0,0,0
"1031","West Bank","conflict","23","f",15,0,0,0
"1032","West Bank","conflict","23","f",20,0,0,0
"1033","West Bank","conflict","23","f",25,0,0,0
"1034","West Bank","conflict","23","f",30,0,0,0
"1035","West Bank","conflict","23","f",35,0,0,0
"1036","West Bank","conflict","23","f",40,1.3811122834489e-05,0,4.45465683484111e-05
"1037","West Bank","conflict","23","f",45,0,0,0
"1038","West Bank","conflict","23","f",50,0,0,0
"1039","West Bank","conflict","23","f",55,0,0,0
"1040","West Bank","conflict","23","f",60,0,0,0
"1041","West Bank","conflict","23","f",65,4.21601116399944e-05,0,0.000132241309908034
"1042","West Bank","conflict","23","f",70,0,0,0
"1043","West Bank","conflict","23","f",75,0,0,0
"1044","West Bank","conflict","23","f",80,0,0,0
"1045","West Bank","conflict","23","m",0,0,0,0
"1046","West Bank","conflict","23","m",1,0,0,0
"1047","West Bank","conflict","23","m",5,5.90134822226452e-06,0,1.82512263653754e-05
"1048","West Bank","conflict","23","m",10,0.000124012464321103,7.39216840586721e-05,0.000181318231263249
"1049","West Bank","conflict","23","m",15,0.00061925849819318,0.000493495690294331,0.000755901859635293
"1050","West Bank","conflict","23","m",20,0.000547821738251059,0.000429679329336912,0.000675187102190322
"1051","West Bank","conflict","23","m",25,0.000398971235112293,0.000293382935876806,0.000515267360030379
"1052","West Bank","conflict","23","m",30,0.000281961866479711,0.000196227948230427,0.000386482803758579
"1053","West Bank","conflict","23","m",35,0.000154575045073978,8.09431933417817e-05,0.000233920564725301
"1054","West Bank","conflict","23","m",40,5.63179039639841e-05,1.2627391763973e-05,0.0001153950948526
"1055","West Bank","conflict","23","m",45,3.20218919042876e-05,0,8.21496335254243e-05
"1056","West Bank","conflict","23","m",50,5.28789032020904e-05,0,0.000122437053647177
"1057","West Bank","conflict","23","m",55,0,0,0
"1058","West Bank","conflict","23","m",60,2.679910321046e-05,0,8.54269565477727e-05
"1059","West Bank","conflict","23","m",65,8.62764650675517e-05,0,0.00022326860249186
"1060","West Bank","conflict","23","m",70,0.000134511090680865,0,0.000345396418081224
"1061","West Bank","conflict","23","m",75,0,0,0
"1062","West Bank","conflict","23","m",80,0,0,0
"1063","West Bank","conflict","23","t",0,0,0,0
"1064","West Bank","conflict","23","t",1,0,0,0
"1065","West Bank","conflict","23","t",5,3.02339430030244e-06,0,9.35051647323925e-06
"1066","West Bank","conflict","23","t",10,6.35475437659659e-05,3.78795912063251e-05,9.29126624476575e-05
"1067","West Bank","conflict","23","t",15,0.000315869853346161,0.000251721069270826,0.000385568563441186
"1068","West Bank","conflict","23","t",20,0.000279086844317288,0.000218899396865574,0.00034397291037705
"1069","West Bank","conflict","23","t",25,0.000205011494070691,0.000150754913451395,0.000264770294269352
"1070","West Bank","conflict","23","t",30,0.000145223812641977,0.000101066754681118,0.000199057081665405
"1071","West Bank","conflict","23","t",35,7.82531498592201e-05,4.09772472369448e-05,0.000118421579614237
"1072","West Bank","conflict","23","t",40,3.50915245954324e-05,6.85042667390807e-06,6.85344601619681e-05
"1073","West Bank","conflict","23","t",45,1.62243726183284e-05,0,4.16223460112658e-05
"1074","West Bank","conflict","23","t",50,2.69716534850648e-05,0,6.24507995576843e-05
"1075","West Bank","conflict","23","t",55,0,0,0
"1076","West Bank","conflict","23","t",60,1.36837079851067e-05,0,4.36192777898575e-05
"1077","West Bank","conflict","23","t",65,6.43589812360609e-05,0,0.000146515496920798
"1078","West Bank","conflict","23","t",70,6.5201818409195e-05,0,0.000167424666746249
"1079","West Bank","conflict","23","t",75,0,0,0
"1080","West Bank","conflict","23","t",80,0,0,0
"1081","West Bank","noconflict","23","f",0,0.0116417305635388,0.0105984496465634,0.0126801475307934
"1082","West Bank","noconflict","23","f",1,0.000386162988320705,0.000294945078198645,0.00047314106294366
"1083","West Bank","noconflict","23","f",5,0.000125725805408745,7.49451279793248e-05,0.000176656373094123
"1084","West Bank","noconflict","23","f",10,0.00012969562765496,8.07066755786934e-05,0.000184472401322728
"1085","West Bank","noconflict","23","f",15,0.000142712663219946,8.67064742038469e-05,0.000204379546337639
"1086","West Bank","noconflict","23","f",20,0.000297427456528164,0.000208202577675806,0.000389540306619251
"1087","West Bank","noconflict","23","f",25,0.000332427196278642,0.000243714953283462,0.000422917124815419
"1088","West Bank","noconflict","23","f",30,0.000358904630371882,0.000255943399636757,0.000471895643080271
"1089","West Bank","noconflict","23","f",35,0.000623327445302185,0.000470927341732884,0.000791558723338252
"1090","West Bank","noconflict","23","f",40,0.000678706166075434,0.000500917209265064,0.000855224503623279
"1091","West Bank","noconflict","23","f",45,0.00119055951092493,0.000948433946242798,0.00144326904863035
"1092","West Bank","noconflict","23","f",50,0.00230195339762187,0.00192829453787372,0.00267769991509283
"1093","West Bank","noconflict","23","f",55,0.00374403564530931,0.0031867109840604,0.00435306663539105
"1094","West Bank","noconflict","23","f",60,0.0077822885432004,0.00698025257212903,0.00861392870603157
"1095","West Bank","noconflict","23","f",65,0.00908546405438158,0.00799099506924626,0.0102210402048499
"1096","West Bank","noconflict","23","f",70,0.028284828268659,0.0258449822464144,0.0307407277820788
"1097","West Bank","noconflict","23","f",75,0.0343139958797257,0.0313047037585795,0.0374754258924062
"1098","West Bank","noconflict","23","f",80,0.124064707555325,0.117034283819885,0.131080887969416
"1099","West Bank","noconflict","23","m",0,0.0137722114176512,0.0126094561085321,0.014828370120964
"1100","West Bank","noconflict","23","m",1,0.000521970613501579,0.000420810209822093,0.000634326939524078
"1101","West Bank","noconflict","23","m",5,0.000213474437517913,0.000152871198661767,0.000280263864213239
"1102","West Bank","noconflict","23","m",10,0.000212603254749524,0.000142613122381002,0.000274393132581139
"1103","West Bank","noconflict","23","m",15,0.000226903329167014,0.000160463436039225,0.000297429909247868
"1104","West Bank","noconflict","23","m",20,0.000449631105771366,0.000349223020332735,0.000556169995344727
"1105","West Bank","noconflict","23","m",25,0.000444775818115032,0.00033908349326449,0.000556096928953764
"1106","West Bank","noconflict","23","m",30,0.000488467700757272,0.000369012940351921,0.000610000983030727
"1107","West Bank","noconflict","23","m",35,0.000710535146243101,0.000557029533694459,0.000879520316359672
"1108","West Bank","noconflict","23","m",40,0.00135003017520471,0.00110896946176356,0.00162080152103905
"1109","West Bank","noconflict","23","m",45,0.00212917296691711,0.00180681109924073,0.00246295120398352
"1110","West Bank","noconflict","23","m",50,0.00388783745254135,0.00344416745472866,0.00436299479459571
"1111","West Bank","noconflict","23","m",55,0.00687163882311283,0.00620898377115292,0.00754050332085622
"1112","West Bank","noconflict","23","m",60,0.01210865245268,0.011055681797687,0.013191492428238
"1113","West Bank","noconflict","23","m",65,0.0179120495222612,0.0163665482937017,0.0194499546174199
"1114","West Bank","noconflict","23","m",70,0.0335446707185431,0.0307408398637282,0.0362475651149079
"1115","West Bank","noconflict","23","m",75,0.0354813587204268,0.0322440459501589,0.0389644546640807
"1116","West Bank","noconflict","23","m",80,0.139363342122871,0.130777760561519,0.147610541623893
"1117","West Bank","noconflict","23","t",0,0.0127259664861792,0.0119308572486086,0.0134997921605811
"1118","West Bank","noconflict","23","t",1,0.000455291860047432,0.000386089838447119,0.000528035741154186
"1119","West Bank","noconflict","23","t",5,0.000170681416260055,0.000130532293442891,0.000211462315377483
"1120","West Bank","noconflict","23","t",10,0.000172179873816559,0.000129293711769266,0.000216496698891907
"1121","West Bank","noconflict","23","t",15,0.00018565643126416,0.000142533722173565,0.000233636968757094
"1122","West Bank","noconflict","23","t",20,0.000374967344405694,0.000306402395460276,0.000444777670829434
"1123","West Bank","noconflict","23","t",25,0.000390157570782906,0.000320598212877942,0.00046695826658309
"1124","West Bank","noconflict","23","t",30,0.000425635792616905,0.00034899148348937,0.000500457084270253
"1125","West Bank","noconflict","23","t",35,0.000667476080596721,0.000554094494632538,0.000786616291487264
"1126","West Bank","noconflict","23","t",40,0.00101479476762154,0.0008724405365735,0.00117748967523556
"1127","West Bank","noconflict","23","t",45,0.00166612211978363,0.00145776615764887,0.0018715825538369
"1128","West Bank","noconflict","23","t",50,0.00311085662001485,0.00281860407404384,0.00342760994045775
"1129","West Bank","noconflict","23","t",55,0.00534705105682397,0.00491570771002175,0.00578760114363127
"1130","West Bank","noconflict","23","t",60,0.00999134382052463,0.0093276850837539,0.0106847421246728
"1131","West Bank","noconflict","23","t",65,0.0135269059360581,0.0124635332854523,0.0144213037459732
"1132","West Bank","noconflict","23","t",70,0.0308344417655267,0.0289808136701256,0.0326767473972874
"1133","West Bank","noconflict","23","t",75,0.0348340703553031,0.0326232167612154,0.0371981632794985
"1134","West Bank","noconflict","23","t",80,0.130323291525731,0.124716634335184,0.135547676635105
"1135","West Bank","all","24","f",0,0.0113316879074465,0.010312548605478,0.012366225308496
"1136","West Bank","all","24","f",1,0.000374568697959863,0.000291712957048743,0.000468892757846471
"1137","West Bank","all","24","f",5,0.000124490041577895,7.87661979309183e-05,0.000173706423149821
"1138","West Bank","all","24","f",10,0.000126365167445139,7.39409990901924e-05,0.000182008613145089
"1139","West Bank","all","24","f",15,0.000146882396938199,9.16126531889092e-05,0.000207825744090244
"1140","West Bank","all","24","f",20,0.000341195568984618,0.000256383315634213,0.000433442880157942
"1141","West Bank","all","24","f",25,0.000342930618512486,0.00024810491861705,0.000439677359349214
"1142","West Bank","all","24","f",30,0.000371058583772373,0.000265383894636637,0.000490166440328078
"1143","West Bank","all","24","f",35,0.000640509117438575,0.00049523409918824,0.000799993544842541
"1144","West Bank","all","24","f",40,0.000679598470053308,0.000514589502010314,0.000861782656549213
"1145","West Bank","all","24","f",45,0.00118691616386247,0.000944430210285708,0.00144461634520814
"1146","West Bank","all","24","f",50,0.00229610465298525,0.00195484553622319,0.00269296890683367
"1147","West Bank","all","24","f",55,0.00362784937957188,0.00311408211001221,0.00418337536465496
"1148","West Bank","all","24","f",60,0.00783125856855589,0.00695023515924142,0.0087063275140937
"1149","West Bank","all","24","f",65,0.00853445798783322,0.00753310313316793,0.00962182718372813
"1150","West Bank","all","24","f",70,0.0285066403069181,0.0259237290191781,0.0309006474595689
"1151","West Bank","all","24","f",75,0.0337729158227478,0.0306095484353214,0.0369294303261962
"1152","West Bank","all","24","f",80,0.125203093823484,0.118360647364856,0.13250193583889
"1153","West Bank","all","24","m",0,0.0133636796216144,0.0123196417913732,0.0144151322642984
"1154","West Bank","all","24","m",1,0.00049955414894769,0.000399083222954109,0.000610587056818349
"1155","West Bank","all","24","m",5,0.00021307528864609,0.00015086756335574,0.000276716255788319
"1156","West Bank","all","24","m",10,0.000329522197883458,0.000244234304557696,0.000418655893469703
"1157","West Bank","all","24","m",15,0.00117269703535238,0.000992243176823041,0.00138397067724508
"1158","West Bank","all","24","m",20,0.00134703836426631,0.00114334005527549,0.00158383146249885
"1159","West Bank","all","24","m",25,0.00106431712694041,0.000887777491788491,0.00124303669674732
"1160","West Bank","all","24","m",30,0.000843727376670961,0.000692919983427509,0.00100930642885449
"1161","West Bank","all","24","m",35,0.00101161763335933,0.00082988840176133,0.00121419735740367
"1162","West Bank","all","24","m",40,0.00157565433514745,0.00131128796099424,0.00184828556652284
"1163","West Bank","all","24","m",45,0.00218836570615144,0.0018460422887203,0.00252006521921747
"1164","West Bank","all","24","m",50,0.00393151069995251,0.00346913616243596,0.00439968801143561
"1165","West Bank","all","24","m",55,0.00675507531567891,0.00608381029961198,0.00746567871574804
"1166","West Bank","all","24","m",60,0.0119406073583679,0.0108870325789659,0.0129438134220855
"1167","West Bank","all","24","m",65,0.0174999139996801,0.0160676242769502,0.0189836946955676
"1168","West Bank","all","24","m",70,0.0335225076833904,0.0309082724744974,0.036330447612171
"1169","West Bank","all","24","m",75,0.0341451747003775,0.0307764965439233,0.0377500229511566
"1170","West Bank","all","24","m",80,0.139853455795098,0.131651462675927,0.147954909315875
"1171","West Bank","all","24","t",0,0.0123660030357206,0.0116040725962778,0.0131161184194291
"1172","West Bank","all","24","t",1,0.000438193742770241,0.00036761058301575,0.000508467487384341
"1173","West Bank","all","24","t",5,0.000169776796526624,0.000133686565604417,0.000210813430376195
"1174","West Bank","all","24","t",10,0.000230519545604456,0.000182102121855453,0.000283432751382859
"1175","West Bank","all","24","t",15,0.000670368105901221,0.000574605921031012,0.000774477119752917
"1176","West Bank","all","24","t",20,0.000853231026923251,0.00073986212588597,0.000971634823465312
"1177","West Bank","all","24","t",25,0.00071263267904544,0.00061134301731182,0.000812771004852799
"1178","West Bank","all","24","t",30,0.00061463654982134,0.000522330921976032,0.000713412547320587
"1179","West Bank","all","24","t",35,0.000829252739889316,0.00070761671019043,0.000959062039397486
"1180","West Bank","all","24","t",40,0.00112810044704338,0.000968907211703722,0.0013020645479241
"1181","West Bank","all","24","t",45,0.00169239803387567,0.0014914396266741,0.00191073445565984
"1182","West Bank","all","24","t",50,0.00312926079764523,0.00284004730226449,0.00342504999749002
"1183","West Bank","all","24","t",55,0.00522610287584676,0.00480610944529433,0.00566827411677843
"1184","West Bank","all","24","t",60,0.00992880628067449,0.00924737317329935,0.0105545370868397
"1185","West Bank","all","24","t",65,0.0130397798768123,0.0121110304781294,0.0139860917389053
"1186","West Bank","all","24","t",70,0.0309481481747898,0.0291647212592858,0.0326741719574977
"1187","West Bank","all","24","t",75,0.0339405150286176,0.0316464874333313,0.0362533804417484
"1188","West Bank","all","24","t",80,0.13126360125761,0.125732510232809,0.136637388376409
"1189","West Bank","conflict","24","f",0,0,0,0
"1190","West Bank","conflict","24","f",1,9.98168747483695e-06,0,2.87113091158698e-05
"1191","West Bank","conflict","24","f",5,0,0,0
"1192","West Bank","conflict","24","f",10,0,0,0
"1193","West Bank","conflict","24","f",15,1.03484612439239e-05,0,2.86648627017381e-05
"1194","West Bank","conflict","24","f",20,3.20517783038411e-05,6.97873502660921e-06,6.60192717671175e-05
"1195","West Bank","conflict","24","f",25,0,0,0
"1196","West Bank","conflict","24","f",30,1.26576613801202e-05,0,3.77150609869284e-05
"1197","West Bank","conflict","24","f",35,0,0,0
"1198","West Bank","conflict","24","f",40,2.01227945831244e-05,0,5.71018652431276e-05
"1199","West Bank","conflict","24","f",45,2.16578209194332e-05,0,6.24151011125186e-05
"1200","West Bank","conflict","24","f",50,2.60043374720309e-05,0,7.4689167243779e-05
"1201","West Bank","conflict","24","f",55,0,0,0
"1202","West Bank","conflict","24","f",60,0,0,0
"1203","West Bank","conflict","24","f",65,0,0,0
"1204","West Bank","conflict","24","f",70,0,0,0
"1205","West Bank","conflict","24","f",75,0,0,0
"1206","West Bank","conflict","24","f",80,0,0,0
"1207","West Bank","conflict","24","m",0,0,0,0
"1208","West Bank","conflict","24","m",1,0,0,0
"1209","West Bank","conflict","24","m",5,0,0,0
"1210","West Bank","conflict","24","m",10,0.000115913815614667,6.75553537863964e-05,0.00017491604096517
"1211","West Bank","conflict","24","m",15,0.000956968602565928,0.000783959849387857,0.00114479117776408
"1212","West Bank","conflict","24","m",20,0.000899967885249748,0.00074535842242506,0.00109568276984805
"1213","West Bank","conflict","24","m",25,0.000624253279343266,0.000484230504561536,0.000766506599085134
"1214","West Bank","conflict","24","m",30,0.000373321263794711,0.000265861228671084,0.00049027340398437
"1215","West Bank","conflict","24","m",35,0.000321762554778639,0.000210389584734856,0.000451445248528589
"1216","West Bank","conflict","24","m",40,0.000214786842053401,0.000117949259095769,0.0003312271368104
"1217","West Bank","conflict","24","m",45,8.68835048891282e-05,2.78835800070452e-05,0.000166008229260568
"1218","West Bank","conflict","24","m",50,9.87040742387931e-05,3.03121905529574e-05,0.000184759397162641
"1219","West Bank","conflict","24","m",55,0,0,0
"1220","West Bank","conflict","24","m",60,7.60748197728148e-05,0,0.000167964094046458
"1221","West Bank","conflict","24","m",65,0,0,0
"1222","West Bank","conflict","24","m",70,0,0,0
"1223","West Bank","conflict","24","m",75,0,0,0
"1224","West Bank","conflict","24","m",80,0.00022565283698326,0,0.000664798657504419
"1225","West Bank","conflict","24","t",0,0,0,0
"1226","West Bank","conflict","24","t",1,4.90041355175013e-06,0,1.40955413235069e-05
"1227","West Bank","conflict","24","t",5,0,0,0
"1228","West Bank","conflict","24","t",10,5.94265990173788e-05,3.46342228461106e-05,8.96758110586199e-05
"1229","West Bank","conflict","24","t",15,0.000493420253399953,0.000407331622690487,0.000589133858000409
"1230","West Bank","conflict","24","t",20,0.000473874122070698,0.000395573130058161,0.000574212006413988
"1231","West Bank","conflict","24","t",25,0.000319922428505908,0.000248162411159368,0.000392825573784894
"1232","West Bank","conflict","24","t",30,0.000198516571517409,0.000142992730778817,0.000261956315237762
"1233","West Bank","conflict","24","t",35,0.000163646554990113,0.000107002913285997,0.000229602415169732
"1234","West Bank","conflict","24","t",40,0.000117557802310165,6.60179263651754e-05,0.000178167206969893
"1235","West Bank","conflict","24","t",45,5.45804988114539e-05,1.66785191430472e-05,9.81227357903694e-05
"1236","West Bank","conflict","24","t",50,6.30411532002805e-05,2.28638746345072e-05,0.00011365606079265
"1237","West Bank","conflict","24","t",55,0,0,0
"1238","West Bank","conflict","24","t",60,3.8831107391009e-05,0,8.57344360884343e-05
"1239","West Bank","conflict","24","t",65,0,0,0
"1240","West Bank","conflict","24","t",70,0,0,0
"1241","West Bank","conflict","24","t",75,0,0,0
"1242","West Bank","conflict","24","t",80,9.33472291482149e-05,0,0.000275011444345787
"1243","West Bank","noconflict","24","f",0,0.0113316879074465,0.010312548605478,0.012366225308496
"1244","West Bank","noconflict","24","f",1,0.000364587010485026,0.0002800347723674,0.000462666145650487
"1245","West Bank","noconflict","24","f",5,0.000124490041577895,7.87661979309183e-05,0.000173706423149821
"1246","West Bank","noconflict","24","f",10,0.000126365167445139,7.39409990901924e-05,0.000182008613145089
"1247","West Bank","noconflict","24","f",15,0.000136533935694275,8.5566726340474e-05,0.000189469179753907
"1248","West Bank","noconflict","24","f",20,0.000309143790680777,0.000231657624635005,0.000397292826249034
"1249","West Bank","noconflict","24","f",25,0.000342930618512486,0.00024810491861705,0.000439677359349214
"1250","West Bank","noconflict","24","f",30,0.000358400922392253,0.000256572671517547,0.000474270695835465
"1251","West Bank","noconflict","24","f",35,0.000640509117438575,0.00049523409918824,0.000799993544842541
"1252","West Bank","noconflict","24","f",40,0.000659475675470183,0.000499882300163289,0.000845039126466513
"1253","West Bank","noconflict","24","f",45,0.00116525834294303,0.000917696276754914,0.00141703101557744
"1254","West Bank","noconflict","24","f",50,0.00227010031551322,0.00193247393021712,0.00265908412797876
"1255","West Bank","noconflict","24","f",55,0.00362784937957188,0.00311408211001221,0.00418337536465496
"1256","West Bank","noconflict","24","f",60,0.00783125856855589,0.00695023515924142,0.0087063275140937
"1257","West Bank","noconflict","24","f",65,0.00853445798783322,0.00753310313316793,0.00962182718372813
"1258","West Bank","noconflict","24","f",70,0.0285066403069181,0.0259237290191781,0.0309006474595689
"1259","West Bank","noconflict","24","f",75,0.0337729158227478,0.0306095484353214,0.0369294303261962
"1260","West Bank","noconflict","24","f",80,0.125203093823484,0.118360647364856,0.13250193583889
"1261","West Bank","noconflict","24","m",0,0.0133636796216144,0.0123196417913732,0.0144151322642984
"1262","West Bank","noconflict","24","m",1,0.00049955414894769,0.000399083222954109,0.000610587056818349
"1263","West Bank","noconflict","24","m",5,0.00021307528864609,0.00015086756335574,0.000276716255788319
"1264","West Bank","noconflict","24","m",10,0.000213608382268791,0.000151380275968771,0.000281134798227718
"1265","West Bank","noconflict","24","m",15,0.000215728432786449,0.000146622375000985,0.00028737985500193
"1266","West Bank","noconflict","24","m",20,0.000447070479016561,0.000344690898883398,0.000561718501884056
"1267","West Bank","noconflict","24","m",25,0.000440063847597144,0.000330418763902238,0.000552945686530276
"1268","West Bank","noconflict","24","m",30,0.00047040611287625,0.000365442420852036,0.000592312878219407
"1269","West Bank","noconflict","24","m",35,0.000689855078580693,0.000542680351335837,0.000846572146212752
"1270","West Bank","noconflict","24","m",40,0.00136086749309405,0.00112829599626412,0.0016155417146508
"1271","West Bank","noconflict","24","m",45,0.00210148220126232,0.00177436368944167,0.00243643969296468
"1272","West Bank","noconflict","24","m",50,0.00383280662571371,0.00337919115102618,0.00428725573346053
"1273","West Bank","noconflict","24","m",55,0.00675507531567891,0.00608381029961198,0.00746567871574804
"1274","West Bank","noconflict","24","m",60,0.0118645325385951,0.0108077610406326,0.0128788693537349
"1275","West Bank","noconflict","24","m",65,0.0174999139996801,0.0160676242769502,0.0189836946955676
"1276","West Bank","noconflict","24","m",70,0.0335225076833904,0.0309082724744974,0.036330447612171
"1277","West Bank","noconflict","24","m",75,0.0341451747003775,0.0307764965439233,0.0377500229511566
"1278","West Bank","noconflict","24","m",80,0.139627802958115,0.131512526965487,0.147715210746485
"1279","West Bank","noconflict","24","t",0,0.0123660030357206,0.0116040725962778,0.0131161184194291
"1280","West Bank","noconflict","24","t",1,0.000433293329218491,0.000364621879088793,0.000505090963655786
"1281","West Bank","noconflict","24","t",5,0.000169776796526624,0.000133686565604417,0.000210813430376195
"1282","West Bank","noconflict","24","t",10,0.000171092946587078,0.000130273113703771,0.000216197933380726
"1283","West Bank","noconflict","24","t",15,0.000176947852501268,0.000134681732055023,0.000218483698667038
"1284","West Bank","noconflict","24","t",20,0.000379356904852553,0.000308694995640044,0.000454918940943223
"1285","West Bank","noconflict","24","t",25,0.000392710250539532,0.000321305873473543,0.000463081334180744
"1286","West Bank","noconflict","24","t",30,0.000416119978303931,0.000339148371283519,0.000497417611215827
"1287","West Bank","noconflict","24","t",35,0.000665606184899203,0.000556922129353235,0.000776882970358294
"1288","West Bank","noconflict","24","t",40,0.00101054264473321,0.000867775132594848,0.00117110259373992
"1289","West Bank","noconflict","24","t",45,0.00163781753506421,0.00144350348558443,0.00185137384191174
"1290","West Bank","noconflict","24","t",50,0.00306621964444495,0.00279065415896335,0.00336721366011204
"1291","West Bank","noconflict","24","t",55,0.00522610287584676,0.00480610944529433,0.00566827411677843
"1292","West Bank","noconflict","24","t",60,0.00988997517328348,0.00923311185234637,0.0105112300402089
"1293","West Bank","noconflict","24","t",65,0.0130397798768123,0.0121110304781294,0.0139860917389053
"1294","West Bank","noconflict","24","t",70,0.0309481481747898,0.0291647212592858,0.0326741719574977
"1295","West Bank","noconflict","24","t",75,0.0339405150286176,0.0316464874333313,0.0362533804417484
"1296","West Bank","noconflict","24","t",80,0.131170254028461,0.125676765307932,0.13646690783324
"1297","West Bank","all","23_24","f",0,0.0114862236328011,0.010430495712586,0.0125461576403477
"1298","West Bank","all","23_24","f",1,0.000385574935959447,0.000299587783223046,0.000483446271469137
"1299","West Bank","all","23_24","f",5,0.000124359629802539,7.9591861033327e-05,0.000175102094273319
"1300","West Bank","all","23_24","f",10,0.000127438012782401,7.44380915785053e-05,0.000183232225424013
"1301","West Bank","all","23_24","f",15,0.000146510742379306,9.22851750264694e-05,0.000209183248757203
